states in environment: 5
example #,theoretical SI,SI using MI formula,SI using simluated steady state time slice,2,34,5,6,7,8,9,10
example: 1,0.2259591021604519,0.24738847518441204,0.2274971399764265,0.007163801949835353,0.09909390404411708,0.11204101622093947,0.172761964451004,0.17742027349184122,0.1904848354808225,0.19143489648887405,0.20328621352832532,0.20447603388009464
example: 1,0.2259591021604519,0.24724255919344879,0.22808080985622836,0.0064696084707598755,0.09544657425792699,0.10849244993383038,0.1723802310172892,0.18340445035527014,0.1845103224526313,0.19090883009315784,0.19836627133219017,0.20393264780677464
example: 1,0.2259591021604519,0.2354064956195348,0.22964293688091392,0.006974675472194922,0.09651067908937402,0.11301371595170694,0.1703147683577866,0.1808744253626291,0.18729084922632522,0.197863063089408,0.19908601746887616,0.20281106008038619
example: 1,0.2259591021604519,0.23145324286234573,0.23158880582383842,0.0066433709095189185,0.0976673829882272,0.11016193993878598,0.17438812244640595,0.1755686185544609,0.18578289060306158,0.19682555464024068,0.196136338379844,0.20513031199432485
example: 1,0.2259591021604519,0.23619865491068148,0.22813131988627622,0.00745601200283444,0.09902147708009225,0.10845782293147734,0.1723125040946982,0.17983331118521595,0.18734813801516864,0.19251264550874422,0.19780101394395797,0.20230278318487957
example: 1,0.2259591021604519,0.2545351253850522,0.23062248313032527,0.006654088517921416,0.09902323962390776,0.11272746084537177,0.17449525548789982,0.1786382864597009,0.1862828341642763,0.19416568831384828,0.20111312451204136,0.20413181934008573
example: 1,0.2259591021604519,0.22443351880423332,0.23488753567043885,0.0077437417480587314,0.09778895954769641,0.11141605894344193,0.17609462167034917,0.18225965843217862,0.18296602358885503,0.19297393936961693,0.19964581027256045,0.2033561594897103
example: 1,0.2259591021604519,0.27482948353408454,0.22421035843584933,0.0064817227777059895,0.09491809038001953,0.1120396731942238,0.17113321796535497,0.17994457389163065,0.18593137916033756,0.19215969033363955,0.19809943729498486,0.20206120157894877
example: 1,0.2259591021604519,0.2156845186693379,0.22706715207974554,0.006779280325242129,0.09571984141993901,0.11476684754533803,0.1668309626418376,0.17801390054384025,0.18635556996519076,0.19385506440081848,0.1968246999761399,0.19928295459447898
example: 1,0.2259591021604519,0.21116944256682776,0.24082909717990864,0.006034536022043259,0.0998316007410411,0.11383242711737177,0.17683429466244363,0.1818894714663048,0.19218867499024564,0.1935812588649218,0.2002450283598276,0.20427483576158945
example: 1,0.2259591021604519,0.24695784980828347,0.23324920911732508,0.00755990213210106,0.10027740867626668,0.11426071231651243,0.17114365309770424,0.18479168520161054,0.18634320818726868,0.19193739756482553,0.198016158697391,0.2034567235282323
example: 1,0.2259591021604519,0.22962348787628997,0.22710556388472722,0.006971574322627656,0.09631670028734338,0.10896874047244337,0.17010762136132107,0.17784712999119562,0.18761570629758434,0.19349325542955756,0.1989424078016594,0.20428920233408357
example: 1,0.2259591021604519,0.23287605787470214,0.22676085852124658,0.006859561447831616,0.09670957646670271,0.11529715380649873,0.17464741287342092,0.18436514226392478,0.18673231620269454,0.18848184728328177,0.19942416647448988,0.20009737071410771
example: 1,0.2259591021604519,0.24641421512764583,0.22957974471982215,0.0076145503247698355,0.09884637171556938,0.1129636314008364,0.1715848028106559,0.18344649091136023,0.1884382605517767,0.19615908786387176,0.19918647070912218,0.19978468626417262
example: 1,0.2259591021604519,0.23686955818505773,0.2314241747171208,0.007192700574526318,0.1013993230006893,0.11295584512396828,0.17106050408543916,0.18405035159578467,0.18463840456999195,0.1944593094275811,0.19757505018356009,0.20436574697039947
example: 1,0.2259591021604519,0.22335520700607928,0.22833397286631776,0.007232249501423326,0.09533087079447893,0.11263272137478493,0.16953305811119757,0.1802446744482784,0.18734601048406982,0.188147095532386,0.1971519755967106,0.20437266620823466
example: 1,0.2259591021604519,0.24182229631667684,0.22853841551604354,0.006999768931948373,0.10022640116834977,0.11270466478685097,0.16751146476092763,0.176565884587318,0.19069681755434761,0.1950256473748651,0.20022722281388863,0.20300212242629934
example: 1,0.2259591021604519,0.21764961780799974,0.226635101088466,0.007288048950894511,0.09561286467212243,0.11317390905171903,0.1708113137224146,0.17511625541586917,0.18663517233980675,0.18989132483618615,0.19742206686126204,0.20263356907585528
example: 1,0.2259591021604519,0.24900331322729483,0.23516761429286784,0.006798196917524024,0.09802288883728057,0.10912087724739787,0.17245550437330062,0.17981434758597917,0.18400649224484136,0.19354208961713726,0.19865162316911728,0.20303564397738555
example: 1,0.2259591021604519,0.2239157989078283,0.22758850661427416,0.00680859335818349,0.09556528590459515,0.1098305221028723,0.1690841313032705,0.1771984518673971,0.18756793694930673,0.1937891757426806,0.19985969710523052,0.20321093286531355
example: 1,0.2259591021604519,0.2268954490348107,0.22957042385950469,0.006753422860888621,0.09846458089457652,0.11327552194092215,0.17175224101472938,0.18197064527050544,0.1886205954421281,0.1960590320544681,0.19440193470821804,0.21073597226737187
example: 1,0.2259591021604519,0.2583273584139459,0.2340401689886615,0.007439801159400055,0.09882024907553562,0.11368581061761868,0.16920329756833552,0.18390137851513524,0.18185240524140991,0.18992014384065148,0.195699203986947,0.1985562894516725
example: 1,0.2259591021604519,0.24855232935335192,0.22185799988715368,0.006895281601945078,0.09804687134808762,0.11264585717060349,0.16928062803118454,0.18215709587125573,0.18744049888295275,0.1926397835122752,0.2007414007441587,0.20251569943781544
example: 1,0.2259591021604519,0.24721511016283254,0.22942957774662973,0.008258684353388418,0.10223393320343249,0.11243530997214245,0.16756416195893112,0.18209572248390798,0.18728178066716775,0.19230534815528247,0.1981369673864359,0.20127664125600664
example: 1,0.2259591021604519,0.21095481078464953,0.23075111870798226,0.007462236278656175,0.09510048588026251,0.11365201250625334,0.17381109075466247,0.1767372547096,0.18755365702165666,0.19534767040682324,0.198490614507523,0.2056191949004108
example: 1,0.2259591021604519,0.24425954558216542,0.2257733636602999,0.006510034876707789,0.10078817408568767,0.11070126796605434,0.17067794569958683,0.176260141026089,0.19134746023840055,0.1941923942531528,0.19793853698033534,0.20026823819957934
example: 1,0.2259591021604519,0.20942847811776846,0.232605520232933,0.00752759685570763,0.09686606863032507,0.11680447365655444,0.16996076969553645,0.18245427682268334,0.1872404161733357,0.18814056746834937,0.2006786675074518,0.20611867200128833
example: 1,0.2259591021604519,0.23465088808842885,0.22759090933322715,0.007558671646709557,0.09630647578143002,0.11208826494323423,0.1738970557420322,0.18264511432854488,0.18599581122648343,0.1951538493950598,0.20039628971287915,0.20305448189502154
example: 1,0.2259591021604519,0.2326613066608204,0.23407987991925336,0.0071169837140031035,0.0979927185934801,0.11185833920577619,0.1694322787002155,0.1799815953341627,0.18980725501064036,0.19532761039386262,0.1974779439393033,0.20466252731596898
example: 1,0.2259591021604519,0.2516068968914137,0.22482295083591286,0.007591449099336914,0.0967333111785684,0.11172360028390202,0.17249196162448105,0.1813985780097385,0.1914229420121912,0.1961898732032742,0.19899148131900626,0.20167977959536484
example: 1,0.2259591021604519,0.2366274898924975,0.22777645159258234,0.006718027509173289,0.09815212403340368,0.11364500092296066,0.16843171571231408,0.17926443652976096,0.18981361844820743,0.19379195312588526,0.19466867043211317,0.199412491167615
example: 1,0.2259591021604519,0.24275657380924973,0.2281097448301671,0.007370199988668739,0.09842715030138306,0.11484337613368513,0.16900030613276987,0.18593866902435066,0.18220913971844502,0.1917366684800073,0.199384071224787,0.20556233212692296
example: 1,0.2259591021604519,0.22981531321350862,0.22986175680784,0.006718710494222309,0.09764725417530058,0.11316497176485615,0.16990758179629306,0.1809717609712647,0.18764394122594016,0.196325439227418,0.20112267628002523,0.20197726187002657
example: 1,0.2259591021604519,0.2516032143810182,0.22704724692568448,0.006518605921272551,0.09756743598593348,0.11081038382029676,0.1725296130326485,0.18404752658118753,0.18553704386889486,0.1971523969658286,0.19864438378506064,0.2008439296516207
example: 1,0.2259591021604519,0.23642244951231803,0.23010521234773296,0.006315884635624155,0.09628175712216612,0.11390040184940854,0.17242786526121326,0.1755941606840031,0.18887585548365396,0.19078301240949797,0.2008289155211931,0.20196703757831
example: 1,0.2259591021604519,0.20767987418315023,0.22963203379240016,0.007396841979577015,0.1015399356321609,0.10991158289417123,0.17173444065722496,0.18054350769319283,0.1883874986486189,0.19413272384224992,0.19902372855034445,0.20150903226260725
example: 1,0.2259591021604519,0.23334109747716475,0.23371007563046456,0.007147971051377641,0.09671566011671166,0.11277171965853185,0.16999895010804425,0.17946427718551258,0.18667472319552836,0.19700507744395496,0.1949572405747117,0.2055663150527167
example: 1,0.2259591021604519,0.22367347245174124,0.225804264724258,0.006588596770134525,0.0979653889288499,0.11474539841926516,0.17106176255905986,0.1831496349965099,0.18690171810159067,0.1917307359588302,0.19801981070552602,0.1985490522956184
example: 1,0.2259591021604519,0.2598377450285999,0.22299940882572417,0.006531730925522979,0.10052903815513929,0.1164208956953826,0.1741618963745778,0.17929421541119714,0.1880063061716218,0.19072242965009953,0.19698660041142907,0.205430530233192
example: 1,0.2259591021604519,0.24270337080154186,0.2279040160619705,0.007101066283298187,0.0945982030881469,0.11275389257737273,0.17405914579825732,0.18404644187428784,0.18847546180440858,0.19145029279398007,0.1993019283325947,0.20691708112417495
example: 1,0.2259591021604519,0.21934302531212796,0.23314934402683465,0.007474555545217823,0.09769874339694688,0.11027794318598254,0.17035812901011893,0.1824616301825351,0.1860543838243637,0.19067401892826139,0.19831656733551753,0.20002410807743287
example: 1,0.2259591021604519,0.23636756380311844,0.2326024076714133,0.006743183530111262,0.09828794466782477,0.11472446540928932,0.17306479288831964,0.1770936692319277,0.18804848007329156,0.19665185402197774,0.19857822463180716,0.20578770813727967
example: 1,0.2259591021604519,0.22890554737494384,0.23191226301662526,0.0069633168140313915,0.09871028799558958,0.10988291969460047,0.17302187575052558,0.18155905907712913,0.1838082164823471,0.18921397317102792,0.20266764584359043,0.2067982605898821
example: 1,0.2259591021604519,0.19897320885771122,0.22889550336045808,0.007493285557223502,0.09678016890766693,0.11315092937559303,0.17171884311979754,0.18065335006992173,0.18976624855254162,0.19552734843575276,0.19849734584465575,0.20240474930220684
example: 1,0.2259591021604519,0.2657569047783192,0.2238978233678538,0.006994307877343622,0.0971412532223703,0.11049436137263446,0.17095721935886204,0.17656190098058128,0.19031581055655486,0.19505445420281475,0.19953006542732435,0.2028688486275641
example: 1,0.2259591021604519,0.24812286990072482,0.23005226506246548,0.006484453719285796,0.10104979483013789,0.1150438703774175,0.1715796329380063,0.18157163815412133,0.18907070930540143,0.19401461474323545,0.198581229228207,0.20353706771767163
example: 1,0.2259591021604519,0.2566726667072957,0.226078566956918,0.007152291588397208,0.0990061391944637,0.11124022896745595,0.17339652603963823,0.17928582544786095,0.18765793123603697,0.191425534693933,0.19941527661145886,0.20003944686040334
example: 1,0.2259591021604519,0.2582508360191495,0.22669991317810934,0.007184544669185632,0.10065764956742367,0.11296881893061905,0.16957011435717131,0.17675087249472257,0.18941712022182813,0.1949934082214637,0.20226553113501988,0.20709327478075643
example: 1,0.2259591021604519,0.23152496871058434,0.227877151682456,0.00739636605804616,0.09707646619016763,0.11186906692471416,0.16967612543497324,0.18549154184553115,0.18731272122640014,0.19054467483070947,0.19560720345275345,0.203946405642926
example: 1,0.2259591021604519,0.24872954914095732,0.2303291319727295,0.007512865792125378,0.10098281919699197,0.11372285123792127,0.17096986279941742,0.18369531981377812,0.18734303450853362,0.19213965417578902,0.20101229154998196,0.20538890923331973
example: 1,0.2259591021604519,0.2515300773845573,0.22446541737531214,0.00764865162965142,0.09671934515571921,0.11197816681366504,0.17417915923364116,0.18018878573778818,0.18902452619723825,0.18914548702768383,0.19672340608131395,0.20424742372395208
example: 1,0.2259591021604519,0.23249401328305017,0.2348246386701475,0.00777690568940427,0.09688853462493874,0.11555050018222691,0.17372565515161528,0.18331216847502282,0.1884591162797377,0.19334764735631796,0.1970807281775027,0.20122619188206844
example: 1,0.2259591021604519,0.2125841288041979,0.22462724925233338,0.006861892340463104,0.1002018947393798,0.11235734717967825,0.17123156583485283,0.1760643063015188,0.18961230473412402,0.1939434024268589,0.19469477700172438,0.19968412471041855
example: 1,0.2259591021604519,0.22965248034955596,0.22796241041107632,0.005929267882021664,0.09496665358365389,0.1140471360225762,0.17465008343166313,0.1804984433373774,0.18937900404032473,0.19715622249420664,0.2012804195988096,0.20210830635823918
example: 1,0.2259591021604519,0.25071690434613436,0.23360291155406904,0.006924528303146687,0.09731350505065606,0.11390770406510999,0.16955680705519402,0.17665826793114614,0.18762820735879254,0.19312608556730584,0.2011254785802779,0.20529189781601256
example: 1,0.2259591021604519,0.2587062495233779,0.2421014262856501,0.0073729485879794445,0.09923990557511254,0.11453273461190931,0.17069058594166608,0.17957249682197546,0.18496841196806882,0.19202553876079662,0.19732191219773906,0.2014733077397782
example: 1,0.2259591021604519,0.23184184698520718,0.22811574317444536,0.007547778998149168,0.09717874455592079,0.11299244808276772,0.17082245871828095,0.17950568738174402,0.18510559999155282,0.197751120531237,0.19862943068204106,0.20175105988798098
example: 1,0.2259591021604519,0.22953403379601173,0.22063892850784256,0.006771244518799332,0.10039277589559706,0.11154787150262344,0.17075243571659676,0.18298653642922605,0.1914157232750015,0.19076531051745177,0.2029266904580612,0.2033174150174347
example: 1,0.2259591021604519,0.2389857208190592,0.22986876281434468,0.00725742798981091,0.09615590117933225,0.11647103353412179,0.1675634822979763,0.17982805124019483,0.1882357085170941,0.19560013761803985,0.19813768569050624,0.2002354282843972
example: 1,0.2259591021604519,0.2544382256092549,0.22916421350363073,0.006614851230955153,0.09719359311279588,0.11217680692796234,0.16922099838510074,0.17716128275576676,0.18545330888236564,0.18998966437660983,0.1983803182469253,0.1972547178436365
example: 1,0.2259591021604519,0.22384934593205616,0.23203633736561366,0.006418298091443705,0.09780749006857997,0.11274198125829309,0.17131996543878183,0.18166658581118433,0.18492625696820397,0.19303017109607146,0.19906145380191814,0.20162967544520602
example: 1,0.2259591021604519,0.23453734958616085,0.2230843578978737,0.006861798183658726,0.09875668645122034,0.11524823541755087,0.17209560165086646,0.17894615653543122,0.19284173181880698,0.19337787999821537,0.1942507751642001,0.20237496414725842
example: 1,0.2259591021604519,0.2420955181622109,0.23074943990699423,0.006931693929861742,0.09835499118243204,0.11285109151915076,0.17363292479089032,0.18382648048509534,0.18736004260384365,0.1929490997251014,0.19793587122955322,0.20379169314620452
example: 1,0.2259591021604519,0.247385539298823,0.22689122447898477,0.0068780209559196285,0.09780009594496047,0.11006045795484615,0.17127669349776242,0.17783228133494308,0.1906885526869155,0.19530028853212636,0.19991102334351457,0.203843005486402
example: 1,0.2259591021604519,0.23230322809947146,0.2276508783887751,0.0066147919188669765,0.09572880548138793,0.11236778561423352,0.16928323401686332,0.182361932579854,0.18656374851216623,0.19627455262443003,0.20049631755207853,0.2005201981219117
example: 1,0.2259591021604519,0.22731958865100688,0.2291210663499778,0.006656112842961471,0.10244186545884429,0.11357794129618407,0.17151422392991836,0.18345946379001013,0.1865463247964943,0.18739770739387857,0.20207505081837374,0.20559956231172702
example: 1,0.2259591021604519,0.23716298969212685,0.22885759476591697,0.006904256492814153,0.09717018845565147,0.11439073998851208,0.17022053677182508,0.18056385904762348,0.1861473339096806,0.19453229268658595,0.19665539493029754,0.20476872506444624
example: 1,0.2259591021604519,0.2042354115690402,0.22239502644444897,0.006609530935045638,0.0984595384101125,0.11013379554062577,0.17092153354285158,0.18043829588306143,0.18937450858333027,0.19304657049827914,0.19371519791122999,0.204933955890741
example: 1,0.2259591021604519,0.22678997667438616,0.22782197332874382,0.006851258024787642,0.09858419536525535,0.11115233907454668,0.17288117957706056,0.1801181912299189,0.18792804524794762,0.19466029140629332,0.1992211482466924,0.20804909425865642
example: 1,0.2259591021604519,0.26352500219597325,0.22553574786920202,0.006157449719882183,0.09952579609169467,0.11510970137771016,0.17135589738946844,0.1836003778178095,0.18771169855350356,0.19591211862851401,0.1994383121980513,0.20174966126964883
example: 1,0.2259591021604519,0.23249381673152542,0.2338388788249825,0.0071279860190419835,0.0961704454329413,0.11327935189270225,0.17305063928847753,0.1799680953300315,0.19215117376080748,0.19314019216236197,0.19968812941773317,0.20120782321985856
example: 1,0.2259591021604519,0.24630790224606078,0.22248079155132286,0.007120777572169256,0.10165044868417272,0.11109418103268162,0.16899064655883758,0.177425286899116,0.18811922193600214,0.19106582957242216,0.19649323845992947,0.20273493189774772
example: 1,0.2259591021604519,0.25461391839302316,0.2327007891090349,0.006737786505224374,0.09869512170057272,0.10776659552893292,0.16958685013031669,0.17331982818975444,0.19044194409557869,0.19302909362351134,0.1991018305404933,0.20347683121860016
example: 1,0.2259591021604519,0.2535683455576933,0.22940536103220757,0.007490591754089291,0.09978691716968568,0.11414522395321071,0.1731822026294292,0.1809063133770917,0.18093163744964577,0.19221172017606158,0.19525275323314675,0.20479921658369027
example: 1,0.2259591021604519,0.21849120684358478,0.22868321479022927,0.00691246860788618,0.0976415292195703,0.1115221014802588,0.16723243172415297,0.17920485501403008,0.19081563353755268,0.1959896370760144,0.19744775437061934,0.20397939594890452
example: 1,0.2259591021604519,0.24804261229024518,0.2286371690162693,0.006213233139059282,0.0965715098838121,0.11312043802512951,0.17155701141093085,0.1819052906403594,0.18810566655556793,0.19195965327845738,0.1996091081685147,0.19999887311832282
example: 1,0.2259591021604519,0.2824439045690589,0.2343788560763806,0.0067253619079630554,0.09791892522022165,0.11364835814010874,0.16975362927344417,0.1770538143358974,0.18626625363322716,0.193904850445262,0.19968066475585108,0.20210381690621929
example: 1,0.2259591021604519,0.25284415890427897,0.23117804246697518,0.00753255440268238,0.09698674689350907,0.114618066479296,0.17422056562877172,0.18172307756859232,0.1828740754717112,0.19434352694688323,0.20113178248446387,0.2030249417376337
example: 1,0.2259591021604519,0.2267621625128909,0.2268224938768014,0.0067115943452687515,0.09863700023997096,0.11042933951872068,0.17327193050980674,0.17924871374124507,0.18921347032725,0.1944727086370226,0.1960874626871314,0.19994082554247886
